"September 24, 2016 at 04:13AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 24, 2016 at 06:28AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 24, 2016 at 06:30AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 24, 2016 at 06:30AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 24, 2016 at 06:52AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 24, 2016 at 07:47AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 24, 2016 at 08:17AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 24, 2016 at 09:03AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 25, 2016 at 03:06PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 25, 2016 at 05:43PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 25, 2016 at 09:42PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 25, 2016 at 10:51PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 01:58AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 02:15AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 02:16AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 03:03AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 03:33AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 04:02AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 05:02AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 05:32AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 06:18AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 06:18AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 06:18AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 06:47AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 07:46AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 08:10AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 08:48AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 09:01AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 09:53AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 10:16AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 26, 2016 at 10:36AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 12:34AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 01:03AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 01:48AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 02:29AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 03:14AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 03:15AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 03:15AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 03:58AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 04:51AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 05:21AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 06:33AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 07:00AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 28, 2016 at 11:58PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 29, 2016 at 06:57PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 29, 2016 at 08:10PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 03, 2016 at 06:57PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 03, 2016 at 08:14PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 04, 2016 at 06:57PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 04, 2016 at 08:00PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 05, 2016 at 06:58PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 05, 2016 at 08:01PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 10, 2016 at 09:56AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 10, 2016 at 11:01AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 11, 2016 at 06:58PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 11, 2016 at 08:09PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 13, 2016 at 06:58PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 13, 2016 at 08:10PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 17, 2016 at 01:21AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 17, 2016 at 02:34AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 17, 2016 at 03:10AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 17, 2016 at 03:51AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 17, 2016 at 04:17AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 17, 2016 at 08:48AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 17, 2016 at 09:16AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 18, 2016 at 11:12PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 23, 2016 at 10:48PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 12:44AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 09:31AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 07:10PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 09:19PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 09:21PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 09:22PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 09:26PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 10:02PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 10:28PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 24, 2016 at 11:09PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 12:39AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 01:09AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 01:55AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 02:47AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 03:17AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 04:29AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 04:36AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 05:34AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 06:04AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 06:48AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 09:04AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 25, 2016 at 09:19AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 26, 2016 at 11:41AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 26, 2016 at 11:42AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"October 26, 2016 at 11:28PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 26, 2016 at 11:49PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 12:20AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 01:02AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 01:47AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 02:14AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 03:05AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 03:36AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 04:13AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 04:15AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 04:32AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 06:56PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 07:48PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 08:16PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 27, 2016 at 08:29PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 02:13AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 02:42AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 03:28AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 03:57AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 04:57AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 05:22AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 06:14AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 06:38AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 07:51AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
"October 28, 2016 at 08:20AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=18"
